"Species_Name" "tiplabel" "gen" "fam" "ord" "clade" "higher" "MSW3_sciName_matched" "genes" "extinct." "samp" "harmMeans_mamPhy" "medians_mamPhy" "means_mamPhy" "low95_mamPhy" "high95_mamPhy" "CIwidth_mamPhy" "harmMeans_FS" "medians_FS" "means_FS" "low95_FS" "high95_FS" "CIwidth_FS" "harmMeans_KUHN" "medians_KUHN" "means_KUHN" "low95_KUHN" "high95_KUHN" "CIwidth_KUHN" "harmMeans_HEDGES"
"1063" "Crocidura_nana" "Crocidura_nana_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_nana" 0 0 "imputed" 0.275620867352201 0.30514498147962 0.321816227835864 0.129779683046964 0.599782176980929 0.470002493933964 0.290622943912237 0.337268672166804 0.376992843201758 0.124655559749855 0.877032908061516 0.752377348311661 0.143232412855802 0.15703881316154 0.1633700097346 0.070372747066669 0.289365902695134 0.218993155628465 0.230279874805929
"1064" "Crocidura_nanilla" "Crocidura_nanilla_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_nanilla" 2 0 "sampled" 0.153638513647655 0.155435553794334 0.175154527007653 0.0962748558097724 0.344048849222393 0.247773993412621 0.144957121540145 0.162844467538314 0.178676485844708 0.0682038480984132 0.393815265773548 0.325611417675135 0.132503484522868 0.147142792256788 0.153522990927102 0.0607716952100636 0.278801279697858 0.218029584487794 0.115456494455407
"1065" "Crocidura_neglecta" "Crocidura_neglecta_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" NA 4 0 "sampled" 0.206203614363788 0.202881121963165 0.228393177188726 0.139009369996179 0.428874147146649 0.289864777150469 NA NA NA NA NA NA NA NA NA NA NA NA NA
"1066" "Crocidura_negligens" "Crocidura_negligens_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_negligens" 3 0 "sampled" 0.376210403922844 0.376293187873648 0.392401143522173 0.268765041088332 0.591232367175181 0.322467326086849 0.460518841805442 0.542014048002346 0.586063872865481 0.186760789578772 1.25017455440534 1.06341376482657 0.132930216689067 0.137494827475759 0.136872365302071 0.0884559152374986 0.182296381015733 0.093840465778234 0.234380102382217
"1067" "Crocidura_negrina" "Crocidura_negrina_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_negrina" 4 0 "sampled" 0.550982910986243 0.557358775081403 0.567931427795265 0.406639212528145 0.788186014854672 0.381546802326527 0.587802926743319 0.661625217869916 0.703808267444076 0.254501348995332 1.35680195649572 1.10230060750039 0.134616356332471 0.149794817285296 0.155394401614641 0.0671165663653384 0.27627133146729 0.209154765101952 0.208527099847639
"1068" "Crocidura_newmarki" "Crocidura_newmarki_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" NA 4 0 "sampled" 0.492521678927596 0.49730390139785 0.504918511494748 0.3716782184354 0.686609595250931 0.314931376815531 NA NA NA NA NA NA NA NA NA NA NA NA NA
"1069" "Crocidura_nicobarica" "Crocidura_nicobarica_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_nicobarica" 0 0 "imputed" 0.273296271533391 0.303032000706632 0.319382547224733 0.128811317441977 0.59258572311938 0.463774405677402 0.579419952067167 0.637084613949871 0.677566118985905 0.270325076355487 1.26471506176157 0.994389985406083 0.141087882365826 0.159913189442494 0.164888786872659 0.0617903393751738 0.314562034964326 0.252771695589152 0.216667613743782
"1070" "Crocidura_nigeriae" "Crocidura_nigeriae_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_nigeriae" 0 0 "imputed" 0.281083698438815 0.309296055897138 0.331126385894659 0.129467926966684 0.632085204640336 0.502617277673651 0.544378100908883 0.637032688827315 0.676386893436698 0.22928132495315 1.37121819735144 1.14193687239829 0.133593715326077 0.144951158109508 0.153813623991344 0.064817192915965 0.293766782696071 0.228949589780106 0.184167563385889
"1071" "Crocidura_nigricans" "Crocidura_nigricans_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_nigricans" 0 0 "imputed" 0.278595748803858 0.306392421583656 0.323747399921614 0.130104472214797 0.595909512403432 0.465805040188636 0.324450335580301 0.354615759456561 0.402404112783843 0.144323112717825 0.900741874546744 0.75641876182892 0.140101561917824 0.155519752700971 0.163384599669591 0.0659819015708717 0.310666507890578 0.244684606319706 0.237489443010345
"1072" "Crocidura_nigripes" "Crocidura_nigripes_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_nigripes" 5 0 "sampled" 0.287701016113353 0.278721812999314 0.312570148405868 0.199057571169213 0.552727826203625 0.353670255034412 0.441649565947921 0.513357058766549 0.560498172540402 0.185918305879328 1.21807991619508 1.03216161031575 0.147362765060058 0.161100378720806 0.169006919231614 0.0734035340583007 0.318315443971687 0.244911909913386 0.166440234208891
"1073" "Crocidura_nigrofusca" "Crocidura_nigrofusca_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_nigrofusca" 0 0 "imputed" 0.277106644638491 0.309865890298411 0.325246942022268 0.127185612656262 0.604996175377096 0.477810562720833 0.231397412527579 0.267287041603005 0.305573122644933 0.098167118039358 0.732150769446783 0.633983651407425 0.135840912872518 0.152806863630177 0.161650061528468 0.0643660154042458 0.327398152029521 0.263032136625275 0.15389785004464
"1074" "Crocidura_nimbae" "Crocidura_nimbae_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_nimbae" 2 0 "sampled" 0.214915655594801 0.216475022258008 0.232294263359994 0.141545553598366 0.398895812385191 0.257350258786825 0.279174559395883 0.308798979630591 0.336684944724466 0.133310081429999 0.696732600779836 0.563422519349837 0.154066447896247 0.169314240442621 0.179887560512229 0.0758781980463138 0.350384800629861 0.274506602583547 0.126025265748558
"1075" "Crocidura_nimbasilvanus" "Crocidura_nimbasilvanus_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" NA 2 0 "sampled" 0.216528642702629 0.217798601538303 0.234700745921953 0.142453964130324 0.405198056627009 0.262744092496686 NA NA NA NA NA NA NA NA NA NA NA NA NA
"1076" "Crocidura_ninoyi" "Crocidura_ninoyi_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" NA 2 0 "sampled" 0.301221399351756 0.296377522143135 0.321309050059568 0.211604232249573 0.545225283820144 0.333621051570572 NA NA NA NA NA NA NA NA NA NA NA NA NA
"1077" "Crocidura_niobe" "Crocidura_niobe_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_niobe" 2 0 "sampled" 0.280678007709102 0.281463924873085 0.298752170043353 0.187851539871805 0.489333662796953 0.301482122925148 0.170597276187701 0.185254339422649 0.21135052014367 0.080261056198989 0.47312735197436 0.392866295775371 0.140431721698148 0.165600176524181 0.17088341186512 0.0508190063531808 0.332823724248224 0.282004717895043 0.178601294010019
"1078" "Crocidura_obscurior" "Crocidura_obscurior_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_obscurior" 3 0 "sampled" 0.1280995243267 0.136417441400402 0.149419478532947 0.0787414177756564 0.29952923435667 0.220787816581014 0.198733664051254 0.222869933587029 0.256211122080272 0.0875206746900915 0.615188829522896 0.527668154832804 0.13639961197917 0.15940007367181 0.169472884998618 0.0571517968472652 0.343036940168436 0.28588514332117 0.0990500335107952
"1079" "Crocidura_olivieri" "Crocidura_olivieri_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_olivieri" 5 0 "sampled" 0.408439473667942 0.409838044435376 0.421886278954435 0.303128268191061 0.60597094856528 0.302842680374219 0.294648725549946 0.340943996173224 0.370293568658515 0.126859238904923 0.789642135531037 0.662782896626114 0.134995192295183 0.151286942298336 0.158816261078993 0.0592928808621729 0.291737093342478 0.232444212480305 0.138691390816453
"1080" "Crocidura_orientalis" "Crocidura_orientalis_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_orientalis" 8 0 "sampled" 0.375636722187284 0.374635961926084 0.392282869634848 0.267765667533881 0.594859215516767 0.327093547982886 0.530394171026664 0.605579772998601 0.652482711219118 0.235822842955732 1.31304464096709 1.07722179801136 0.137316601002117 0.14565192026661 0.150860446746934 0.0816529882436524 0.262256254449321 0.180603266205669 0.178095919488896
"1081" "Crocidura_orii" "Crocidura_orii_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_orii" 0 0 "imputed" 0.278396351328412 0.305268867181114 0.324113271480159 0.1306447030304 0.607670815983405 0.477026112953005 0.138803832713913 0.15284627259603 0.174176288834728 0.0666728706931165 0.39835902025714 0.331686149564023 0.146560574423577 0.160816287376781 0.17131011980764 0.0665680948595684 0.317381403180293 0.250813308320725 0.197916796695832
"1082" "Crocidura_pachyura" "Crocidura_pachyura_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" NA 3 0 "sampled" 0.169808266402971 0.173555855072406 0.185605980265726 0.109433986492148 0.327356646892472 0.217922660400324 0.0799190250922514 0.0829471857184558 0.0946951880040369 0.0424769166913499 0.199086872505976 0.156609955814626 NA NA NA NA NA NA 0.188910158098648
"1083" "Crocidura_palawanensis" "Crocidura_palawanensis_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_palawanensis" 5 0 "sampled" 0.363967425986553 0.361994097997331 0.387318571083571 0.256694913817041 0.661327318786662 0.404632404969621 0.457788838910469 0.522297948058465 0.583329118250971 0.193763030580367 1.24386780483705 1.05010477425669 0.13467460228392 0.158898238273686 0.159318993614124 0.0597493113961487 0.283446112233306 0.223696800837158 0.128722202642168
"1084" "Crocidura_panayensis" "Crocidura_panayensis_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" NA 7 0 "sampled" 0.54878672854784 0.555623438571588 0.564602335680242 0.408055395565355 0.780953226328056 0.3728978307627 NA NA NA NA NA NA NA NA NA NA NA NA 0.208527099847639
"1085" "Crocidura_paradoxura" "Crocidura_paradoxura_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_paradoxura" 6 0 "sampled" 0.205998613758769 0.200126837728588 0.227663804002446 0.137571319091277 0.42905447561381 0.291483156522533 0.39796737878057 0.452186803302629 0.503452727396145 0.166723089441398 1.05145122501765 0.884728135576249 0.130522848570868 0.136498680362134 0.145897266976745 0.0705847802076474 0.277718817816167 0.20713403760852 0.143567288556657
"1086" "Crocidura_parvipes" "Crocidura_parvipes_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_parvipes" 1 0 "sampled" 0.24347177869392 0.244948362356113 0.260260878291135 0.161647442615397 0.430024026393568 0.26837658377817 0.145219095861307 0.160585312163424 0.184979037947375 0.0660518059370719 0.435796030946822 0.36974422500975 0.145628188606119 0.152560278880818 0.166457942211737 0.0804206335923025 0.324063929395286 0.243643295802983 0.148746312465143
"1087" "Crocidura_pasha" "Crocidura_pasha_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_pasha" 0 0 "imputed" 0.285854329440795 0.310776781627966 0.329529031364918 0.139623287251662 0.616997856110144 0.477374568858482 0.194634250888627 0.219081920157304 0.250628861268949 0.082807176924785 0.609114940120956 0.526307763196171 0.135498762853754 0.149885521503456 0.157127967464177 0.0686594718250966 0.284621383402824 0.215961911577727 0.144037453858191
"1088" "Crocidura_pergrisea" "Crocidura_pergrisea_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_pergrisea" 0 0 "imputed" 0.279102920832707 0.313058186964462 0.326795004011209 0.127881540882233 0.603413801888998 0.475532261006765 0.474047202905844 0.529850857179176 0.562438174522761 0.224949456615521 1.11564999405959 0.890700537444067 0.128237994094071 0.134936476053232 0.150428454768767 0.0662702435156279 0.306522931291412 0.240252687775784 0.143553375387763
"1089" "Crocidura_phaeura" "Crocidura_phaeura_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_phaeura" 0 0 "imputed" 0.285944367875913 0.317978503530442 0.33339156835735 0.133208016649007 0.610503720951943 0.477295704302936 0.598004443058532 0.694900641686266 0.727735601864456 0.260869857914027 1.44022866591099 1.17935880799696 0.131155373135676 0.145917959509181 0.151219434235666 0.0644027261446892 0.27414247456679 0.2097397484221 0.118279275845269
"1090" "Crocidura_phanluongi" "Crocidura_phanluongi_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" NA 0 0 "imputed" 0.276049377966216 0.306421414499655 0.322628501934411 0.130838990590718 0.606142702410291 0.475303711819573 NA NA NA NA NA NA NA NA NA NA NA NA NA
"1091" "Crocidura_phuquocensis" "Crocidura_phuquocensis_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" NA 1 0 "sampled" 0.257161376150373 0.256415010973816 0.275318677098315 0.176355111235463 0.459806370794563 0.2834512595591 NA NA NA NA NA NA NA NA NA NA NA NA NA
"1092" "Crocidura_picea" "Crocidura_picea_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_picea" 0 0 "imputed" 0.289195150782514 0.320224834442928 0.335790856424249 0.136425331658867 0.618371324499885 0.481945992841018 0.67457025204604 0.74596873633191 0.779571276887447 0.325414050435135 1.44506975297768 1.11965570254254 0.157008909617604 0.176309181679267 0.178255882255193 0.0815989279929717 0.318982771443227 0.237383843450255 0.249747727878642
"1093" "Crocidura_pitmani" "Crocidura_pitmani_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_pitmani" 0 0 "imputed" 0.277113107628599 0.305798047075687 0.323864194114332 0.130537151204347 0.604289023289814 0.473751872085467 0.267449557635699 0.297917711417327 0.334646191939634 0.117330262070213 0.762515205329986 0.645184943259773 0.135671375645697 0.155745827048193 0.160085918229742 0.0618844596158655 0.293876056246518 0.231991596630653 0.186301227598778
"1094" "Crocidura_planiceps" "Crocidura_planiceps_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_planiceps" 0 0 "imputed" 0.28362279005033 0.314015512584088 0.331170690647333 0.129140980653932 0.609073775480922 0.47993279482699 0.234390275434224 0.26849286070877 0.299055976327204 0.104610717770012 0.699232567914731 0.594621850144718 0.13772120171494 0.152967620829716 0.157725584267046 0.0644389391068492 0.287686076024312 0.223247136917462 0.0945976005685867
"1095" "Crocidura_poensis" "Crocidura_poensis_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_poensis" 3 0 "sampled" 0.449876643850583 0.451554987319303 0.462898537523875 0.33273859279014 0.650888735228807 0.318150142438666 0.537227892271833 0.640153332127396 0.675693804902342 0.215587242351728 1.40737697967354 1.19178973732181 0.151533154278701 0.165720052459393 0.16900935134787 0.0810445579448313 0.281451662869129 0.200407104924297 0.260099794139298
"1096" "Crocidura_polia" "Crocidura_polia_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_polia" 0 0 "imputed" 0.275714638674863 0.304991425163372 0.322501183620045 0.130494764427031 0.608160537025298 0.477665772598267 0.223084881935649 0.248507820668796 0.279928880680596 0.102267217770237 0.668578033647973 0.566310815877737 0.136178086996688 0.14755091026955 0.155100451692802 0.0693811088277522 0.288400575916666 0.219019467088914 0.265799125680151
"1097" "Crocidura_pullata" "Crocidura_pullata_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_pullata" 0 0 "imputed" 0.280041577607543 0.312343501315872 0.329830583684207 0.128375490207403 0.62775188399128 0.499376393783878 0.364389074143972 0.423656402140453 0.461741345245733 0.155093606874171 0.963040487529791 0.80794688065562 0.136292905054083 0.135432006506972 0.141341298368823 0.100639373569598 0.206460706305466 0.105821332735868 0.216667613743782
"1098" "Crocidura_raineyi" "Crocidura_raineyi_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_raineyi" 0 0 "imputed" 0.282767220127141 0.314568888388271 0.329982237928274 0.134058897015446 0.61184587769294 0.477786980677494 0.445257466175221 0.501604425822127 0.547676339658726 0.194600815202664 1.10657949921019 0.911978684007528 0.134877472555339 0.146598841884359 0.156836542364183 0.0665552726122637 0.276739212525371 0.210183939913107 0.199153789434626
"1099" "Crocidura_ramona" "Crocidura_ramona_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_ramona" 0 0 "imputed" 0.281254462410178 0.310090975079123 0.328977013211241 0.130249253538205 0.623600409333926 0.493351155795721 0.204435385916242 0.232588036707283 0.263391599555346 0.0849395125695008 0.657318632757606 0.572379120188105 NA NA NA NA NA NA 0.200629096721439
"1100" "Crocidura_rapax" "Crocidura_rapax_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_rapax" 7 0 "sampled" 0.339652281717365 0.34013912453714 0.356033843983064 0.242094860129505 0.556129760089282 0.314034899959778 0.541464216678784 0.606933959083651 0.645593247158256 0.247016917287458 1.23369940530407 0.986682488016612 0.134730499375298 0.134306083689389 0.139446077412727 0.100251660691634 0.200783832859696 0.100532172168062 0.171905919566333
"1101" "Crocidura_religiosa" "Crocidura_religiosa_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_religiosa" 0 0 "imputed" 0.275265433521913 0.302105427052371 0.324113462613254 0.130505661837544 0.632768322772615 0.502262660935071 0.517578251398486 0.593269570954653 0.62933368129626 0.224923504173422 1.29065652330826 1.06573301913483 0.145608732558986 0.159866354414872 0.167567942025434 0.0674753000428902 0.29682041183861 0.22934511179572 0.146461322150032
"1102" "Crocidura_rhoditis" "Crocidura_rhoditis_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_rhoditis" 3 0 "sampled" 0.221460279292204 0.223192957185681 0.240010245842807 0.144093496984982 0.411073455272399 0.266979958287416 0.131964890921357 0.144105436652704 0.161530169018981 0.0652372714155483 0.351133636815981 0.285896365400433 0.139468459962013 0.148930114858831 0.158735552376119 0.0678398548654811 0.30106156082709 0.233221705961609 0.205973966998596
"1103" "Crocidura_roosevelti" "Crocidura_roosevelti_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_roosevelti" 2 0 "sampled" 0.168855535388682 0.169847043621304 0.190852412414308 0.106311967884517 0.376109262930414 0.269797295045897 0.169125048683321 0.184532358086259 0.212865987142813 0.0765712538803858 0.490450929590078 0.413879675709692 0.147427088879688 0.160059943152001 0.166546378161243 0.0732351233174826 0.28295623527764 0.209721111960157 0.105621719589737
"1104" "Crocidura_russula" "Crocidura_russula_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_russula" 8 0 "sampled" 0.169421995705308 0.172160723152412 0.185206289393465 0.109425588520309 0.32785649027788 0.218430901757571 0.0989744285419112 0.10407111727701 0.115816164352461 0.0528333025398937 0.239146402611176 0.186313100071282 0.157174378813574 0.17229951375575 0.177606498190244 0.0768912737447646 0.305954596637815 0.22906332289305 0.120618093682106
"1105" "Crocidura_sapaensis" "Crocidura_sapaensis_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" NA 0 0 "imputed" 0.272671217395483 0.301276750894477 0.3215987402602 0.126788905742519 0.627121413968688 0.500332508226169 NA NA NA NA NA NA NA NA NA NA NA NA NA
"1106" "Crocidura_selina" "Crocidura_selina_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_selina" 0 0 "imputed" 0.27628467577215 0.308235363084402 0.325588727741058 0.12572379540513 0.610834545428629 0.485110750023499 0.294493143278258 0.335074940983018 0.374155736670568 0.125595199947461 0.873971728842587 0.748376528895125 0.131861694571343 0.138693520396539 0.149003089151861 0.0679838014764374 0.278013734243268 0.21002993276683 0.104172177743262
"1107" "Crocidura_serezkyensis" "Crocidura_serezkyensis_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_serezkyensis" 0 0 "imputed" 0.286355304201527 0.316720068406928 0.333562280004738 0.134669072716235 0.60142536309334 0.466756290377104 0.471079310518133 0.528884482041092 0.561886105739309 0.20976424005238 1.12246372561543 0.912699485563049 0.13766422824899 0.141432288242852 0.140878453633392 0.101628445183747 0.178586938555611 0.0769584933718648 0.199153789434626
"1108" "Crocidura_shantungensis" "Crocidura_shantungensis_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_shantungensis" 6 0 "sampled" 0.251149960383158 0.251804279196177 0.269992926741774 0.168390398192281 0.454096317817482 0.285705919625201 0.123004318190542 0.134911002734896 0.157868270651473 0.0559700152059868 0.382758370427272 0.326788355221286 0.132478128963794 0.137011307286331 0.135854374549942 0.0935287480543882 0.171305476240778 0.0777767281863896 0.172083596477026
"1109" "Crocidura_sibirica" "Crocidura_sibirica_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_sibirica" 1 0 "sampled" 0.401995358944989 0.404828217845532 0.414734907801269 0.296682071741535 0.59727452255828 0.300592450816746 0.245343290572226 0.276319778881913 0.300377787022474 0.110289820330012 0.653863660373177 0.543573840043166 0.136230767156997 0.148005421822765 0.155181641940859 0.0680443733033502 0.288107221950044 0.220062848646694 0.124443992363654
"1110" "Crocidura_sicula" "Crocidura_sicula_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_sicula" 3 0 "sampled" 0.189987275613896 0.189114720655385 0.210437341987269 0.122589640647735 0.387139861777646 0.264550221129911 0.256523884529389 0.285778041548603 0.320726570673196 0.11584765103059 0.759149484617166 0.643301833586577 0.139205733778566 0.147550875889425 0.160248678451184 0.0739012399443747 0.317041935453255 0.243140695508881 0.122407765964348
"1111" "Crocidura_silacea" "Crocidura_silacea_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_silacea" 4 0 "sampled" 0.291442905300231 0.294365235839642 0.310051640406711 0.193219756623153 0.503924082811743 0.310704326188589 0.195105317344934 0.222578799025541 0.263205241810355 0.0802215101266519 0.649715020591175 0.569493510464523 0.142864816577865 0.155282514904072 0.161649547763049 0.0800828035968358 0.28278035813391 0.202697554537074 0.129261908436369
"1112" "Crocidura_smithii" "Crocidura_smithii_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_smithii" 0 0 "imputed" 0.274686812453767 0.2990684496133 0.318980525082292 0.132766028093604 0.609777030624446 0.477011002530842 0.446099523992166 0.492551620736214 0.550724960499642 0.193673582248785 1.17543680182607 0.981763219577285 0.131523808063324 0.145150623478136 0.14816960113102 0.0702338074114936 0.256956054438398 0.186722247026905 0.21647649976419
"1113" "Crocidura_sokolovi" "Crocidura_sokolovi_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" NA 1 0 "sampled" 0.146767412782878 0.150050937328185 0.167668252079345 0.0947151120280708 0.330490569091227 0.235775457063156 NA NA NA NA NA NA NA NA NA NA NA NA NA
"1114" "Crocidura_somalica" "Crocidura_somalica_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_somalica" 0 0 "imputed" 0.279471329883779 0.311108954818534 0.325197139615862 0.129550448105293 0.59187791298973 0.462327464884437 0.347011427365483 0.393460319130265 0.435377641878893 0.150412525207917 0.952426341252198 0.802013816044281 0.13604251242596 0.146028817071013 0.152261165563376 0.0744384283900579 0.259703038266036 0.185264609875978 0.282742235573607
"1115" "Crocidura_stenocephala" "Crocidura_stenocephala_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_stenocephala" 2 0 "sampled" 0.33051443995344 0.333582299073262 0.345667367874629 0.231507376376074 0.525707944831875 0.294200568455801 0.235292984828243 0.264287172361944 0.297344098154481 0.104745893761179 0.676773615418833 0.572027721657654 0.133901840902091 0.144405537320768 0.152252956384385 0.0685477223645415 0.26819054364342 0.199642821278879 0.134950725389515
"1116" "Crocidura_suaveolens" "Crocidura_suaveolens_SORICIDAE_EULIPOTYPHLA" "Crocidura" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Crocidura_suaveolens" 7 0 "sampled" 0.401578665456259 0.404213313961562 0.41428575813971 0.296682071741535 0.596444330499006 0.299762258757472 0.301906816037782 0.325055470497014 0.351766831986943 0.147269568920126 0.711885543318715 0.564615974398588 0.132478128963794 0.137011307286331 0.135854374549942 0.0935287480543882 0.171305476240778 0.0777767281863896 0.172083596477026
